timestamp,champion,team,pixel_x,pixel_y,map_x,map_y,confidence
1774046864.881,unknown,CHAOS,370,407,10724,3141,0.0
1774046864.881,unknown,CHAOS,367,334,10637,5244,0.0
1774046864.881,unknown,CHAOS,467,184,13536,9567,0.0
1774046864.881,unknown,CHAOS,342,50,9913,13429,0.0
1774046866.88,unknown,ORDER,391,462,11333,1556,0.0
1774046866.88,unknown,ORDER,254,239,7362,7982,0.0
1774046866.88,unknown,ORDER,115,139,3333,10864,0.0
1774046866.88,unknown,CHAOS,392,123,11362,11325,0.0
1774046866.88,unknown,ORDER,140,142,4058,10777,0.0
1774046866.88,unknown,CHAOS,471,139,13652,10864,0.0
1774046866.88,unknown,CHAOS,360,43,10435,13630,0.0
1774046866.88,unknown,CHAOS,149,36,4318,13832,0.0
1774046866.88,unknown,CHAOS,480,359,13913,4524,0.0
1774046866.88,unknown,CHAOS,461,230,13362,8241,0.0
1774046866.88,unknown,CHAOS,338,165,9797,10115,0.0
1774046866.88,unknown,CHAOS,458,57,13275,13227,0.0
1774046866.88,unknown,ORDER,289,242,8377,7896,0.0
1774046866.88,Maokai,CHAOS,69,77,2000,12651,0.433
1774046866.88,unknown,ORDER,294,300,8521,6224,0.0
1774046866.88,unknown,ORDER,415,291,12029,6484,0.0
1774046866.88,unknown,ORDER,152,182,4405,9625,0.0
1774046866.88,unknown,CHAOS,452,81,13101,12535,0.0
1774046866.88,unknown,CHAOS,370,407,10724,3141,0.0
1774046866.88,unknown,CHAOS,367,334,10637,5244,0.0
1774046866.88,unknown,CHAOS,331,49,9594,13457,0.0
1774046866.88,unknown,CHAOS,374,147,10840,10633,0.0
1774046866.88,unknown,CHAOS,470,201,13623,9077,0.0
1774046866.88,unknown,ORDER,134,369,3884,4236,0.0
1774046866.88,unknown,CHAOS,466,177,13507,9769,0.0
1774046866.88,unknown,CHAOS,299,45,8666,13573,0.0
1774046866.88,unknown,ORDER,48,347,1391,4870,0.0
1774046868.899,unknown,ORDER,392,460,11362,1613,0.0
1774046868.899,unknown,ORDER,274,232,7942,8184,0.0
1774046868.899,unknown,CHAOS,348,165,10087,10115,0.0
1774046868.899,unknown,ORDER,28,493,811,662,0.0
1774046868.899,unknown,CHAOS,463,229,13420,8270,0.0
1774046868.899,unknown,CHAOS,149,36,4318,13832,0.0
1774046868.899,unknown,CHAOS,480,359,13913,4524,0.0
1774046868.899,unknown,CHAOS,385,128,11159,11181,0.0
1774046868.899,unknown,CHAOS,275,52,7971,13371,0.0
1774046868.899,unknown,CHAOS,458,57,13275,13227,0.0
1774046868.899,unknown,ORDER,300,225,8695,8385,0.0
1774046868.899,Maokai,CHAOS,69,77,2000,12651,0.42
1774046868.899,unknown,CHAOS,401,112,11623,11642,0.0
1774046868.899,unknown,CHAOS,436,63,12638,13054,0.0
1774046868.899,unknown,ORDER,294,300,8521,6224,0.0
1774046868.899,unknown,ORDER,415,291,12029,6484,0.0
1774046868.899,unknown,ORDER,152,182,4405,9625,0.0
1774046868.899,unknown,ORDER,116,122,3362,11354,0.0
1774046868.899,unknown,CHAOS,452,81,13101,12535,0.0
1774046868.899,unknown,CHAOS,370,407,10724,3141,0.0
1774046868.899,unknown,CHAOS,367,334,10637,5244,0.0
1774046868.899,unknown,CHAOS,468,187,13565,9481,0.0
1774046868.899,unknown,ORDER,414,448,12000,1959,0.0
1774046868.899,unknown,CHAOS,303,46,8782,13544,0.0
1774046868.899,unknown,CHAOS,333,49,9652,13457,0.0
1774046868.899,unknown,ORDER,137,366,3971,4322,0.0
1774046868.899,unknown,ORDER,219,471,6348,1296,0.0
1774046870.913,unknown,ORDER,73,85,2116,12420,0.0
1774046870.913,unknown,ORDER,279,229,8087,8270,0.0
1774046870.913,unknown,CHAOS,284,52,8232,13371,0.0
1774046870.913,unknown,CHAOS,463,226,13420,8357,0.0
1774046870.913,unknown,CHAOS,339,165,9826,10115,0.0
1774046870.913,unknown,CHAOS,149,36,4318,13832,0.0
1774046870.913,unknown,CHAOS,480,359,13913,4524,0.0
1774046870.913,unknown,CHAOS,385,128,11159,11181,0.0
1774046870.913,unknown,CHAOS,458,57,13275,13227,0.0
1774046870.913,unknown,ORDER,305,226,8840,8357,0.0
1774046870.913,unknown,CHAOS,401,112,11623,11642,0.0
1774046870.913,unknown,CHAOS,390,43,11304,13630,0.0
1774046870.913,unknown,CHAOS,436,63,12638,13054,0.0
1774046870.913,unknown,ORDER,294,300,8521,6224,0.0
1774046870.913,unknown,ORDER,415,291,12029,6484,0.0
1774046870.913,unknown,ORDER,152,182,4405,9625,0.0
1774046870.913,unknown,ORDER,116,122,3362,11354,0.0
1774046870.913,unknown,CHAOS,452,81,13101,12535,0.0
1774046870.913,unknown,CHAOS,361,160,10464,10259,0.0
1774046870.913,unknown,CHAOS,370,407,10724,3141,0.0
1774046870.913,unknown,CHAOS,367,334,10637,5244,0.0
1774046870.913,unknown,ORDER,403,435,11681,2334,0.0
1774046870.913,unknown,CHAOS,254,43,7362,13630,0.0
1774046870.913,unknown,CHAOS,474,271,13739,7060,0.0
1774046870.913,unknown,CHAOS,473,246,13710,7780,0.0
1774046870.913,unknown,CHAOS,328,190,9507,9394,0.0
1774046870.913,unknown,ORDER,211,470,6116,1325,0.0
1774046872.928,unknown,ORDER,47,427,1362,2564,0.0
1774046872.928,unknown,ORDER,74,65,2144,12996,0.0
1774046872.928,unknown,ORDER,72,86,2087,12391,0.0
1774046872.928,unknown,CHAOS,273,52,7913,13371,0.0
1774046872.928,unknown,CHAOS,480,359,13913,4524,0.0
1774046872.928,unknown,CHAOS,385,128,11159,11181,0.0
1774046872.928,unknown,CHAOS,461,230,13362,8241,0.0
1774046872.928,unknown,CHAOS,338,165,9797,10115,0.0
1774046872.928,unknown,CHAOS,363,43,10522,13630,0.0
1774046872.928,unknown,CHAOS,458,57,13275,13227,0.0
1774046872.928,unknown,ORDER,306,231,8869,8213,0.0
1774046872.928,unknown,CHAOS,401,112,11623,11642,0.0
1774046872.928,unknown,CHAOS,390,43,11304,13630,0.0
1774046872.928,unknown,CHAOS,436,63,12638,13054,0.0
1774046872.928,unknown,ORDER,294,300,8521,6224,0.0
1774046872.928,unknown,ORDER,415,291,12029,6484,0.0
1774046872.928,unknown,ORDER,152,182,4405,9625,0.0
1774046872.928,unknown,ORDER,116,122,3362,11354,0.0
1774046872.928,unknown,CHAOS,452,81,13101,12535,0.0
1774046872.928,unknown,ORDER,130,46,3768,13544,0.0
1774046872.928,unknown,CHAOS,367,334,10637,5244,0.0
1774046872.928,unknown,ORDER,404,426,11710,2593,0.0
1774046872.928,unknown,CHAOS,244,43,7072,13630,0.0
1774046872.928,unknown,CHAOS,474,247,13739,7751,0.0
1774046872.928,unknown,CHAOS,475,276,13768,6916,0.0
1774046872.928,unknown,CHAOS,211,44,6116,13602,0.0
1774046872.928,unknown,CHAOS,365,411,10580,3025,0.0
1774046872.928,unknown,CHAOS,475,301,13768,6195,0.0
1774046872.928,unknown,CHAOS,331,187,9594,9481,0.0
1774046874.928,unknown,ORDER,71,83,2058,12478,0.0
1774046874.928,unknown,ORDER,313,218,9072,8587,0.0
1774046874.928,unknown,CHAOS,263,394,7623,3515,0.0
1774046874.928,unknown,CHAOS,480,359,13913,4524,0.0
1774046874.928,unknown,CHAOS,385,128,11159,11181,0.0
1774046874.928,unknown,CHAOS,461,230,13362,8241,0.0
1774046874.928,unknown,CHAOS,338,165,9797,10115,0.0
1774046874.928,unknown,CHAOS,363,43,10522,13630,0.0
1774046874.928,unknown,CHAOS,458,57,13275,13227,0.0
1774046874.928,unknown,CHAOS,311,435,9014,2334,0.0
1774046874.928,unknown,CHAOS,401,112,11623,11642,0.0
1774046874.928,unknown,CHAOS,390,43,11304,13630,0.0
1774046874.928,unknown,CHAOS,436,63,12638,13054,0.0
1774046874.928,unknown,ORDER,415,291,12029,6484,0.0
1774046874.928,unknown,ORDER,152,182,4405,9625,0.0
1774046874.928,unknown,ORDER,294,299,8521,6253,0.0
1774046874.928,unknown,ORDER,116,122,3362,11354,0.0
1774046874.928,unknown,CHAOS,452,81,13101,12535,0.0
1774046874.928,unknown,CHAOS,367,334,10637,5244,0.0
1774046874.928,unknown,CHAOS,475,311,13768,5907,0.0
1774046874.928,unknown,CHAOS,215,44,6232,13602,0.0
1774046874.928,unknown,ORDER,290,472,8406,1267,0.0
1774046874.928,unknown,CHAOS,237,44,6869,13602,0.0
1774046874.928,unknown,ORDER,400,411,11594,3025,0.0
1774046874.928,unknown,CHAOS,181,45,5246,13573,0.0
1774046874.928,unknown,CHAOS,474,271,13739,7060,0.0
1774046874.928,unknown,CHAOS,365,411,10580,3025,0.0
1774046874.928,unknown,ORDER,319,471,9246,1296,0.0
1774046876.938,unknown,ORDER,21,492,608,691,0.0
1774046876.938,unknown,CHAOS,480,359,13913,4524,0.0
1774046876.938,unknown,CHAOS,385,128,11159,11181,0.0
1774046876.938,unknown,CHAOS,461,230,13362,8241,0.0
1774046876.938,unknown,CHAOS,338,165,9797,10115,0.0
1774046876.938,unknown,CHAOS,363,43,10522,13630,0.0
1774046876.938,unknown,CHAOS,458,57,13275,13227,0.0
1774046876.938,unknown,ORDER,309,217,8956,8616,0.0
1774046876.938,unknown,CHAOS,311,435,9014,2334,0.0
1774046876.938,unknown,CHAOS,263,393,7623,3544,0.0
1774046876.938,unknown,ORDER,415,292,12029,6455,0.0
1774046876.938,unknown,CHAOS,401,112,11623,11642,0.0
1774046876.938,unknown,CHAOS,390,43,11304,13630,0.0
1774046876.938,unknown,CHAOS,436,63,12638,13054,0.0
1774046876.938,unknown,ORDER,295,300,8550,6224,0.0
1774046876.938,unknown,ORDER,152,182,4405,9625,0.0
1774046876.938,unknown,ORDER,116,122,3362,11354,0.0
1774046876.938,unknown,CHAOS,452,81,13101,12535,0.0
1774046876.938,unknown,CHAOS,367,334,10637,5244,0.0
1774046876.938,unknown,CHAOS,187,45,5420,13573,0.0
1774046876.938,unknown,CHAOS,209,44,6058,13602,0.0
1774046876.938,unknown,CHAOS,475,306,13768,6051,0.0
1774046876.938,unknown,CHAOS,476,338,13797,5129,0.0
1774046876.938,unknown,ORDER,220,292,6376,6455,0.0
1774046876.938,unknown,CHAOS,286,230,8290,8241,0.0
1774046876.938,unknown,ORDER,397,419,11507,2795,0.0
1774046876.938,unknown,CHAOS,365,411,10580,3025,0.0
1774046876.938,unknown,ORDER,43,176,1246,9798,0.0
1774046878.939,unknown,CHAOS,423,451,12261,1873,0.0
1774046878.939,unknown,CHAOS,453,453,13130,1815,0.0
1774046878.939,unknown,CHAOS,453,412,13130,2997,0.0
1774046878.939,unknown,CHAOS,478,350,13855,4783,0.0
1774046878.939,unknown,CHAOS,385,128,11159,11181,0.0
1774046878.939,unknown,CHAOS,275,52,7971,13371,0.0
1774046878.939,unknown,CHAOS,461,230,13362,8241,0.0
1774046878.939,unknown,CHAOS,338,165,9797,10115,0.0
1774046878.939,unknown,CHAOS,363,43,10522,13630,0.0
1774046878.939,unknown,CHAOS,458,57,13275,13227,0.0
1774046878.939,unknown,ORDER,298,239,8637,7982,0.0
1774046878.939,unknown,ORDER,415,292,12029,6455,0.0
1774046878.939,unknown,CHAOS,401,112,11623,11642,0.0
1774046878.939,unknown,CHAOS,390,43,11304,13630,0.0
1774046878.939,unknown,CHAOS,436,63,12638,13054,0.0
1774046878.939,unknown,ORDER,294,300,8521,6224,0.0
1774046878.939,unknown,ORDER,152,182,4405,9625,0.0
1774046878.939,unknown,ORDER,116,122,3362,11354,0.0
1774046878.939,Maokai,CHAOS,13,482,376,979,0.516
1774046878.939,unknown,CHAOS,452,81,13101,12535,0.0
1774046878.939,unknown,CHAOS,367,334,10637,5244,0.0
1774046878.939,unknown,CHAOS,181,46,5246,13544,0.0
1774046878.939,unknown,ORDER,397,419,11507,2795,0.0
1774046878.939,unknown,CHAOS,365,411,10580,3025,0.0
1774046878.939,unknown,CHAOS,464,383,13449,3832,0.0
1774046880.942,unknown,CHAOS,448,447,12985,1988,0.0
1774046880.942,unknown,ORDER,243,253,7043,7579,0.0
1774046880.942,unknown,CHAOS,420,416,12174,2881,0.0
1774046880.942,unknown,ORDER,278,239,8058,7982,0.0
1774046880.942,unknown,CHAOS,478,361,13855,4466,0.0
1774046880.942,unknown,CHAOS,385,128,11159,11181,0.0
1774046880.942,unknown,CHAOS,275,52,7971,13371,0.0
1774046880.942,unknown,CHAOS,461,230,13362,8241,0.0
1774046880.942,unknown,CHAOS,338,165,9797,10115,0.0
1774046880.942,unknown,CHAOS,363,43,10522,13630,0.0
1774046880.942,unknown,CHAOS,458,57,13275,13227,0.0
1774046880.942,unknown,ORDER,415,292,12029,6455,0.0
1774046880.942,unknown,CHAOS,401,112,11623,11642,0.0
1774046880.942,unknown,CHAOS,390,43,11304,13630,0.0
1774046880.942,unknown,CHAOS,436,63,12638,13054,0.0
1774046880.942,unknown,ORDER,294,300,8521,6224,0.0
1774046880.942,unknown,ORDER,152,182,4405,9625,0.0
1774046880.942,unknown,ORDER,116,122,3362,11354,0.0
1774046880.942,unknown,CHAOS,452,81,13101,12535,0.0
1774046880.942,Maokai,CHAOS,16,445,463,2046,0.408
1774046880.942,unknown,CHAOS,367,334,10637,5244,0.0
1774046880.942,unknown,CHAOS,463,392,13420,3573,0.0
1774046880.942,unknown,CHAOS,397,378,11507,3976,0.0
1774046880.942,unknown,CHAOS,365,411,10580,3025,0.0
1774046880.942,unknown,ORDER,398,419,11536,2795,0.0
1774046882.954,unknown,ORDER,239,258,6927,7435,0.0
1774046882.954,unknown,CHAOS,493,21,14290,14264,0.0
1774046882.954,unknown,CHAOS,149,36,4318,13832,0.0
1774046882.954,unknown,CHAOS,480,359,13913,4524,0.0
1774046882.954,unknown,CHAOS,385,128,11159,11181,0.0
1774046882.954,unknown,CHAOS,275,52,7971,13371,0.0
1774046882.954,unknown,CHAOS,461,230,13362,8241,0.0
1774046882.954,unknown,CHAOS,338,165,9797,10115,0.0
1774046882.954,unknown,CHAOS,363,43,10522,13630,0.0
1774046882.954,unknown,CHAOS,310,218,8985,8587,0.0
1774046882.954,unknown,CHAOS,458,57,13275,13227,0.0
1774046882.954,unknown,ORDER,273,264,7913,7262,0.0
1774046882.954,unknown,ORDER,415,292,12029,6455,0.0
1774046882.954,Maokai,CHAOS,19,407,550,3141,0.445
1774046882.954,unknown,CHAOS,401,112,11623,11642,0.0
1774046882.954,unknown,CHAOS,390,43,11304,13630,0.0
1774046882.954,unknown,CHAOS,436,63,12638,13054,0.0
1774046882.954,unknown,ORDER,294,300,8521,6224,0.0
1774046882.954,unknown,ORDER,152,182,4405,9625,0.0
1774046882.954,unknown,ORDER,116,122,3362,11354,0.0
1774046882.954,unknown,CHAOS,452,81,13101,12535,0.0
1774046882.954,unknown,CHAOS,367,334,10637,5244,0.0
1774046882.954,unknown,CHAOS,450,417,13043,2852,0.0
1774046882.954,unknown,ORDER,51,122,1478,11354,0.0
1774046882.954,unknown,CHAOS,397,378,11507,3976,0.0
1774046882.954,unknown,CHAOS,385,412,11159,2997,0.0
1774046884.944,unknown,ORDER,236,258,6840,7435,0.0
1774046884.944,unknown,CHAOS,149,36,4318,13832,0.0
1774046884.944,unknown,CHAOS,480,359,13913,4524,0.0
1774046884.944,unknown,CHAOS,385,128,11159,11181,0.0
1774046884.944,unknown,CHAOS,275,52,7971,13371,0.0
1774046884.944,unknown,CHAOS,461,230,13362,8241,0.0
1774046884.944,unknown,CHAOS,338,165,9797,10115,0.0
1774046884.944,unknown,CHAOS,363,43,10522,13630,0.0
1774046884.944,unknown,CHAOS,310,218,8985,8587,0.0
1774046884.944,unknown,ORDER,275,260,7971,7377,0.0
1774046884.944,unknown,ORDER,415,292,12029,6455,0.0
1774046884.944,unknown,CHAOS,448,414,12985,2939,0.0
1774046884.944,Maokai,CHAOS,22,374,637,4092,0.476
1774046884.944,unknown,CHAOS,401,112,11623,11642,0.0
1774046884.944,unknown,CHAOS,390,43,11304,13630,0.0
1774046884.944,unknown,CHAOS,436,63,12638,13054,0.0
1774046884.944,unknown,ORDER,294,300,8521,6224,0.0
1774046884.944,unknown,ORDER,152,182,4405,9625,0.0
1774046884.944,unknown,ORDER,116,122,3362,11354,0.0
1774046884.944,unknown,CHAOS,452,81,13101,12535,0.0
1774046884.944,unknown,CHAOS,367,334,10637,5244,0.0
1774046884.944,unknown,CHAOS,400,379,11594,3948,0.0
1774046884.944,unknown,CHAOS,442,437,12811,2276,0.0
1774046884.944,unknown,CHAOS,365,411,10580,3025,0.0
1774046886.971,unknown,ORDER,236,260,6840,7377,0.0
1774046886.971,unknown,CHAOS,149,36,4318,13832,0.0
1774046886.971,unknown,CHAOS,480,359,13913,4524,0.0
1774046886.971,unknown,CHAOS,385,128,11159,11181,0.0
1774046886.971,unknown,CHAOS,275,52,7971,13371,0.0
1774046886.971,unknown,CHAOS,461,230,13362,8241,0.0
1774046886.971,unknown,CHAOS,338,165,9797,10115,0.0
1774046886.971,unknown,CHAOS,363,43,10522,13630,0.0
1774046886.971,unknown,CHAOS,310,218,8985,8587,0.0
1774046886.971,unknown,ORDER,266,239,7710,7982,0.0
1774046886.971,unknown,ORDER,415,292,12029,6455,0.0
1774046886.971,Maokai,CHAOS,25,341,724,5043,0.444
1774046886.971,unknown,CHAOS,401,112,11623,11642,0.0
1774046886.971,unknown,CHAOS,390,43,11304,13630,0.0
1774046886.971,unknown,CHAOS,436,63,12638,13054,0.0
1774046886.971,unknown,ORDER,294,300,8521,6224,0.0
1774046886.971,unknown,ORDER,152,182,4405,9625,0.0
1774046886.971,unknown,ORDER,116,122,3362,11354,0.0
1774046886.971,unknown,CHAOS,452,81,13101,12535,0.0
1774046886.971,unknown,CHAOS,400,382,11594,3861,0.0
1774046886.971,unknown,CHAOS,367,334,10637,5244,0.0
1774046886.971,unknown,ORDER,480,45,13913,13573,0.0
1774046886.971,unknown,CHAOS,365,411,10580,3025,0.0
1774046888.971,unknown,ORDER,239,260,6927,7377,0.0
1774046888.971,unknown,CHAOS,149,36,4318,13832,0.0
1774046888.971,unknown,CHAOS,480,359,13913,4524,0.0
1774046888.971,unknown,CHAOS,385,128,11159,11181,0.0
1774046888.971,unknown,CHAOS,275,52,7971,13371,0.0
1774046888.971,unknown,CHAOS,461,230,13362,8241,0.0
1774046888.971,unknown,CHAOS,338,165,9797,10115,0.0
1774046888.971,unknown,CHAOS,363,43,10522,13630,0.0
1774046888.971,unknown,CHAOS,310,218,8985,8587,0.0
1774046888.971,unknown,ORDER,262,248,7594,7723,0.0
1774046888.971,Maokai,CHAOS,28,307,811,6022,0.443
1774046888.971,unknown,ORDER,415,292,12029,6455,0.0
1774046888.971,unknown,CHAOS,401,112,11623,11642,0.0
1774046888.971,unknown,CHAOS,390,43,11304,13630,0.0
1774046888.971,unknown,ORDER,294,300,8521,6224,0.0
1774046888.971,unknown,ORDER,152,182,4405,9625,0.0
1774046888.971,unknown,ORDER,116,122,3362,11354,0.0
1774046888.971,unknown,CHAOS,452,81,13101,12535,0.0
1774046888.971,unknown,CHAOS,400,382,11594,3861,0.0
1774046888.971,unknown,CHAOS,367,334,10637,5244,0.0
1774046888.971,unknown,ORDER,474,63,13739,13054,0.0
1774046888.971,unknown,ORDER,75,83,2173,12478,0.0
1774046888.971,unknown,CHAOS,365,411,10580,3025,0.0
1774046888.971,unknown,CHAOS,418,47,12116,13515,0.0
1774046888.971,unknown,CHAOS,441,41,12782,13688,0.0
1774046888.971,unknown,ORDER,45,416,1304,2881,0.0
1774046890.99,unknown,CHAOS,417,86,12087,12391,0.0
1774046890.99,unknown,CHAOS,149,36,4318,13832,0.0
1774046890.99,unknown,CHAOS,480,359,13913,4524,0.0
1774046890.99,unknown,CHAOS,385,128,11159,11181,0.0
1774046890.99,unknown,CHAOS,275,52,7971,13371,0.0
1774046890.99,unknown,CHAOS,461,230,13362,8241,0.0
1774046890.99,unknown,CHAOS,338,165,9797,10115,0.0
1774046890.99,unknown,CHAOS,363,43,10522,13630,0.0
1774046890.99,unknown,CHAOS,310,218,8985,8587,0.0
1774046890.99,unknown,ORDER,266,246,7710,7780,0.0
1774046890.99,unknown,CHAOS,392,44,11362,13602,0.0
1774046890.99,Maokai,CHAOS,31,276,898,6916,0.429
1774046890.99,unknown,ORDER,415,292,12029,6455,0.0
1774046890.99,unknown,ORDER,294,300,8521,6224,0.0
1774046890.99,unknown,ORDER,152,182,4405,9625,0.0
1774046890.99,unknown,ORDER,116,122,3362,11354,0.0
1774046890.99,unknown,CHAOS,452,81,13101,12535,0.0
1774046890.99,unknown,CHAOS,400,382,11594,3861,0.0
1774046890.99,unknown,CHAOS,367,334,10637,5244,0.0
1774046890.99,unknown,ORDER,477,57,13826,13227,0.0
1774046890.99,unknown,CHAOS,465,101,13478,11959,0.0
1774046890.99,unknown,CHAOS,424,45,12290,13573,0.0
1774046890.99,unknown,ORDER,90,468,2608,1383,0.0
1774046890.99,unknown,ORDER,43,423,1246,2680,0.0
1774046890.99,unknown,CHAOS,365,411,10580,3025,0.0
1774046890.99,unknown,ORDER,89,413,2579,2968,0.0
1774046893.006,unknown,CHAOS,149,36,4318,13832,0.0
1774046893.006,unknown,CHAOS,480,359,13913,4524,0.0
1774046893.006,unknown,CHAOS,275,52,7971,13371,0.0
1774046893.006,unknown,CHAOS,461,230,13362,8241,0.0
1774046893.006,unknown,CHAOS,338,165,9797,10115,0.0
1774046893.006,unknown,CHAOS,363,43,10522,13630,0.0
1774046893.006,unknown,CHAOS,242,88,7014,12334,0.0
1774046893.006,unknown,CHAOS,393,44,11391,13602,0.0
1774046893.006,unknown,ORDER,284,233,8232,8155,0.0
1774046893.006,unknown,ORDER,415,292,12029,6455,0.0
1774046893.006,Maokai,CHAOS,34,242,985,7896,0.472
1774046893.006,unknown,CHAOS,436,63,12638,13054,0.0
1774046893.006,unknown,ORDER,294,300,8521,6224,0.0
1774046893.006,unknown,ORDER,152,182,4405,9625,0.0
1774046893.006,unknown,ORDER,116,122,3362,11354,0.0
1774046893.006,unknown,CHAOS,400,382,11594,3861,0.0
1774046893.006,unknown,CHAOS,443,445,12840,2046,0.0
1774046893.006,unknown,CHAOS,367,334,10637,5244,0.0
1774046893.006,unknown,ORDER,474,76,13739,12679,0.0
1774046893.006,unknown,ORDER,424,426,12290,2593,0.0
1774046893.006,unknown,ORDER,450,420,13043,2766,0.0
1774046893.006,unknown,ORDER,82,425,2376,2622,0.0
1774046893.006,unknown,CHAOS,464,107,13449,11786,0.0
1774046893.006,unknown,CHAOS,418,47,12116,13515,0.0
1774046893.006,unknown,ORDER,96,466,2782,1440,0.0
1774046895.013,unknown,ORDER,43,206,1246,8933,0.0
1774046895.013,unknown,CHAOS,241,80,6985,12564,0.0
1774046895.013,unknown,CHAOS,396,123,11478,11325,0.0
1774046895.013,unknown,CHAOS,362,43,10493,13630,0.0
1774046895.013,unknown,CHAOS,149,36,4318,13832,0.0
1774046895.013,unknown,CHAOS,480,359,13913,4524,0.0
1774046895.013,unknown,CHAOS,275,52,7971,13371,0.0
1774046895.013,unknown,CHAOS,338,165,9797,10115,0.0
1774046895.013,unknown,CHAOS,458,57,13275,13227,0.0
1774046895.013,unknown,CHAOS,387,44,11217,13602,0.0
1774046895.013,unknown,ORDER,304,222,8811,8472,0.0
1774046895.013,unknown,ORDER,415,292,12029,6455,0.0
1774046895.013,unknown,CHAOS,436,63,12638,13054,0.0
1774046895.013,unknown,ORDER,294,300,8521,6224,0.0
1774046895.013,unknown,ORDER,152,182,4405,9625,0.0
1774046895.013,unknown,ORDER,116,122,3362,11354,0.0
1774046895.013,unknown,CHAOS,452,81,13101,12535,0.0
1774046895.013,unknown,CHAOS,400,382,11594,3861,0.0
1774046895.013,unknown,CHAOS,443,445,12840,2046,0.0
1774046895.013,unknown,CHAOS,367,334,10637,5244,0.0
1774046895.013,unknown,ORDER,473,112,13710,11642,0.0
1774046895.013,unknown,ORDER,281,235,8145,8097,0.0
1774046895.013,unknown,ORDER,185,467,5362,1412,0.0
1774046895.013,unknown,ORDER,46,327,1333,5446,0.0
1774046895.013,unknown,CHAOS,464,173,13449,9884,0.0
1774046895.013,unknown,CHAOS,342,50,9913,13429,0.0
1774046895.013,unknown,ORDER,94,405,2724,3198,0.0
1774046897.027,unknown,ORDER,263,249,7623,7694,0.0
1774046897.027,unknown,CHAOS,392,123,11362,11325,0.0
1774046897.027,unknown,ORDER,293,230,8493,8241,0.0
1774046897.027,unknown,CHAOS,149,36,4318,13832,0.0
1774046897.027,unknown,CHAOS,480,359,13913,4524,0.0
1774046897.027,unknown,CHAOS,275,52,7971,13371,0.0
1774046897.027,unknown,CHAOS,338,165,9797,10115,0.0
1774046897.027,unknown,CHAOS,363,43,10522,13630,0.0
1774046897.027,unknown,CHAOS,458,57,13275,13227,0.0
1774046897.027,unknown,ORDER,415,292,12029,6455,0.0
1774046897.027,unknown,CHAOS,390,43,11304,13630,0.0
1774046897.027,unknown,CHAOS,436,63,12638,13054,0.0
1774046897.027,unknown,ORDER,294,300,8521,6224,0.0
1774046897.027,unknown,ORDER,152,182,4405,9625,0.0
1774046897.027,unknown,ORDER,116,122,3362,11354,0.0
1774046897.027,unknown,CHAOS,452,81,13101,12535,0.0
1774046897.027,unknown,CHAOS,400,382,11594,3861,0.0
1774046897.027,Maokai,CHAOS,41,180,1188,9682,0.526
1774046897.027,unknown,CHAOS,443,445,12840,2046,0.0
1774046897.027,unknown,CHAOS,367,334,10637,5244,0.0
1774046897.027,unknown,CHAOS,373,149,10811,10576,0.0
1774046897.027,unknown,CHAOS,471,208,13652,8875,0.0
1774046897.027,unknown,ORDER,468,147,13565,10633,0.0
1774046897.027,unknown,ORDER,460,399,13333,3371,0.0
1774046897.027,unknown,ORDER,47,345,1362,4927,0.0
1774046897.027,unknown,CHAOS,466,180,13507,9682,0.0
1774046897.027,unknown,CHAOS,299,45,8666,13573,0.0
1774046897.027,unknown,CHAOS,333,49,9652,13457,0.0
1774046899.046,unknown,ORDER,456,436,13217,2305,0.0
1774046899.046,unknown,CHAOS,353,160,10232,10259,0.0
1774046899.046,unknown,ORDER,277,244,8029,7838,0.0
1774046899.046,unknown,ORDER,43,151,1246,10518,0.0
1774046899.046,unknown,CHAOS,280,52,8116,13371,0.0
1774046899.046,unknown,CHAOS,463,230,13420,8241,0.0
1774046899.046,unknown,CHAOS,149,36,4318,13832,0.0
1774046899.046,unknown,CHAOS,480,359,13913,4524,0.0
1774046899.046,unknown,CHAOS,385,128,11159,11181,0.0
1774046899.046,unknown,CHAOS,363,43,10522,13630,0.0
1774046899.046,unknown,CHAOS,458,57,13275,13227,0.0
1774046899.046,unknown,ORDER,313,230,9072,8241,0.0
1774046899.046,unknown,ORDER,295,300,8550,6224,0.0
1774046899.046,unknown,ORDER,415,292,12029,6455,0.0
1774046899.046,unknown,CHAOS,401,112,11623,11642,0.0
1774046899.046,unknown,CHAOS,390,43,11304,13630,0.0
1774046899.046,unknown,CHAOS,436,63,12638,13054,0.0
1774046899.046,unknown,ORDER,152,182,4405,9625,0.0
1774046899.046,unknown,ORDER,116,122,3362,11354,0.0
1774046899.046,unknown,CHAOS,452,81,13101,12535,0.0
1774046899.046,unknown,CHAOS,400,382,11594,3861,0.0
1774046899.046,unknown,ORDER,467,387,13536,3717,0.0
1774046899.046,unknown,CHAOS,367,334,10637,5244,0.0
1774046899.046,unknown,ORDER,454,175,13159,9826,0.0
1774046899.046,unknown,ORDER,136,367,3942,4293,0.0
1774046899.046,unknown,CHAOS,472,209,13681,8847,0.0
1774046899.046,unknown,CHAOS,331,49,9594,13457,0.0
1774046899.046,unknown,CHAOS,304,46,8811,13544,0.0
1774046901.046,unknown,ORDER,456,437,13217,2276,0.0
1774046901.046,unknown,ORDER,35,144,1014,10720,0.0
